"code1","code2","source"
"RXNORM:7226","PheCode:293","may cause(jun)"
"RXNORM:7226","PheCode:706.8","may cause(jun)"
"RXNORM:7226","PheCode:292.1","may cause(jun)"
"RXNORM:7226","PheCode:536.8","may cause(jun)"
"RXNORM:7226","PheCode:512.9","may cause(jun)"
"RXNORM:7226","PheCode:605","may cause(jun)"
"RXNORM:7226","PheCode:427.6","may cause(jun)"
"RXNORM:7226","PheCode:782.3","may cause(jun)"
"RXNORM:7226","PheCode:535.9","may cause(jun)"
"RXNORM:7226","PheCode:292.6","may cause(jun)"
"RXNORM:7226","PheCode:705.8","may cause(jun)"
"RXNORM:7226","PheCode:401.1","may cause(jun)"
"RXNORM:7226","PheCode:401","may cause(jun)"
"RXNORM:7226","PheCode:272.12","may cause(jun)"
"RXNORM:7226","PheCode:458.9","may cause(jun)"
"RXNORM:7226","PheCode:327.4","may cause(jun)"
"RXNORM:7226","PheCode:443.9","may cause(jun)"
"RXNORM:7226","PheCode:473.3","may cause(jun)"
"RXNORM:7226","PheCode:302.1","may cause(jun)"
"RXNORM:7226","PheCode:788","may cause(jun)"
"RXNORM:7226","PheCode:1004","may cause(jun)"
"RXNORM:7226","PheCode:358.1","may cause(jun)"
"RXNORM:7226","PheCode:479","may cause(jun)"
"RXNORM:7226","PheCode:577.1","may cause(jun)"
"RXNORM:7226","PheCode:687.4","may cause(jun)"
"RXNORM:7226","PheCode:695.22","may cause(jun)"
"RXNORM:7226","PheCode:429.3","may cause(jun)"
"RXNORM:7226","PheCode:604.3","may cause(jun)"
"RXNORM:7226","PheCode:698","may cause(jun)"
"RXNORM:7226","PheCode:503","may cause(jun)"
"RXNORM:7226","PheCode:287","may cause(jun)"
"RXNORM:7226","PheCode:687.1","may cause(jun)"
"RXNORM:7226","PheCode:443.1","may cause(jun)"
"RXNORM:7226","PheCode:509.2","may cause(jun)"
"RXNORM:7226","PheCode:797","may cause(jun)"
"RXNORM:7226","PheCode:327","may cause(jun)"
"RXNORM:7226","PheCode:293.1","may cause(jun)"
"RXNORM:7226","PheCode:465.2","may cause(jun)"
"RXNORM:7226","PheCode:389.4","may cause(jun)"
"RXNORM:7226","PheCode:459.9","may cause(jun)"
"RXNORM:7226","PheCode:752.2","may cause(jun)"
"RXNORM:7226","PheCode:368","may cause(jun)"
"RXNORM:7226","PheCode:367.9","may cause(jun)"
"RXNORM:7226","PheCode:278.4","may cause(jun)"
"RXNORM:28656","PheCode:579","may cause(jun)"
"RXNORM:28656","PheCode:706.1","may cause(jun)"
"RXNORM:28656","PheCode:411.9","may cause(jun)"
"RXNORM:28656","PheCode:704.1","may cause(jun)"
"RXNORM:28656","PheCode:260.6","may cause(jun)"
"RXNORM:28656","PheCode:745","may cause(jun)"
"RXNORM:28656","PheCode:572","may cause(jun)"
"RXNORM:28656","PheCode:798","may cause(jun)"
"RXNORM:28656","PheCode:599.9","may cause(jun)"
"RXNORM:28656","PheCode:613","may cause(jun)"
"RXNORM:28656","PheCode:676","may cause(jun)"
"RXNORM:28656","PheCode:612.2","may cause(jun)"
"RXNORM:28656","PheCode:613.5","may cause(jun)"
"RXNORM:28656","PheCode:433.21","may cause(jun)"
"RXNORM:28656","PheCode:418","may cause(jun)"
"RXNORM:28656","PheCode:694.2","may cause(jun)"
"RXNORM:28656","PheCode:369.5","may cause(jun)"
"RXNORM:28656","PheCode:979","may cause(jun)"
"RXNORM:28656","PheCode:345.3","may cause(jun)"
"RXNORM:28656","PheCode:350.3","may cause(jun)"
"RXNORM:28656","PheCode:592.1","may cause(jun)"
"RXNORM:28656","PheCode:452.2","may cause(jun)"
"RXNORM:28656","PheCode:303.1","may cause(jun)"
"RXNORM:28656","PheCode:939","may cause(jun)"
"RXNORM:28656","PheCode:789","may cause(jun)"
"RXNORM:28656","PheCode:386.9","may cause(jun)"
"RXNORM:28656","PheCode:706.8","may cause(jun)"
"RXNORM:28656","PheCode:350.6","may cause(jun)"
"RXNORM:28656","PheCode:512.9","may cause(jun)"
"RXNORM:28656","PheCode:599.3","may cause(jun)"
"RXNORM:28656","PheCode:382","may cause(jun)"
"RXNORM:28656","PheCode:444","may cause(jun)"
"RXNORM:28656","PheCode:477","may cause(jun)"
"RXNORM:28656","PheCode:379.9","may cause(jun)"
"RXNORM:28656","PheCode:535.9","may cause(jun)"
"RXNORM:28656","PheCode:646","may cause(jun)"
"RXNORM:28656","PheCode:573","may cause(jun)"
"RXNORM:28656","PheCode:054","may cause(jun)"
"RXNORM:28656","PheCode:250.2","may cause(jun)"
"RXNORM:28656","PheCode:782.6","may cause(jun)"
"RXNORM:28656","PheCode:705.8","may cause(jun)"
"RXNORM:28656","PheCode:276.5","may cause(jun)"
"RXNORM:28656","PheCode:378.5","may cause(jun)"
"RXNORM:28656","PheCode:260.7","may cause(jun)"
"RXNORM:28656","PheCode:327.4","may cause(jun)"
"RXNORM:28656","PheCode:504","may cause(jun)"
"RXNORM:28656","PheCode:302.1","may cause(jun)"
"RXNORM:28656","PheCode:302","may cause(jun)"
"RXNORM:28656","PheCode:1008","may cause(jun)"
"RXNORM:28656","PheCode:263","may cause(jun)"
"RXNORM:28656","PheCode:627.2","may cause(jun)"
"RXNORM:28656","PheCode:626.12","may cause(jun)"
"RXNORM:28656","PheCode:626.13","may cause(jun)"
"RXNORM:28656","PheCode:300","may cause(jun)"
"RXNORM:28656","PheCode:292.4","may cause(jun)"
"RXNORM:28656","PheCode:1004","may cause(jun)"
"RXNORM:28656","PheCode:651","may cause(jun)"
"RXNORM:28656","PheCode:772.3","may cause(jun)"
"RXNORM:28656","PheCode:770","may cause(jun)"
"RXNORM:28656","PheCode:411.2","may cause(jun)"
"RXNORM:28656","PheCode:479","may cause(jun)"
"RXNORM:28656","PheCode:472","may cause(jun)"
"RXNORM:28656","PheCode:199","may cause(jun)"
"RXNORM:28656","PheCode:782.3","may cause(jun)"
"RXNORM:28656","PheCode:599.6","may cause(jun)"
"RXNORM:28656","PheCode:733","may cause(jun)"
"RXNORM:28656","PheCode:1011","may cause(jun)"
"RXNORM:28656","PheCode:427.3","may cause(jun)"
"RXNORM:28656","PheCode:687.4","may cause(jun)"
"RXNORM:28656","PheCode:227.3","may cause(jun)"
"RXNORM:28656","PheCode:253","may cause(jun)"
"RXNORM:28656","PheCode:507","may cause(jun)"
"RXNORM:28656","PheCode:626.1","may cause(jun)"
"RXNORM:28656","PheCode:698","may cause(jun)"
"RXNORM:28656","PheCode:415.11","may cause(jun)"
"RXNORM:28656","PheCode:502","may cause(jun)"
"RXNORM:28656","PheCode:687.1","may cause(jun)"
"RXNORM:28656","PheCode:690.1","may cause(jun)"
"RXNORM:28656","PheCode:797","may cause(jun)"
"RXNORM:28656","PheCode:475","may cause(jun)"
"RXNORM:28656","PheCode:433.31","may cause(jun)"
"RXNORM:28656","PheCode:599.4","may cause(jun)"
"RXNORM:28656","PheCode:947","may cause(jun)"
"RXNORM:28656","PheCode:619.4","may cause(jun)"
"RXNORM:28656","PheCode:626","may cause(jun)"
"RXNORM:28656","PheCode:278.4","may cause(jun)"
"RXNORM:7233","PheCode:785","may cause(jun)"
"RXNORM:7233","PheCode:288.11","may cause(jun)"
"RXNORM:7233","PheCode:913","may cause(jun)"
"RXNORM:7233","PheCode:277.6","may cause(jun)"
"RXNORM:7233","PheCode:745","may cause(jun)"
"RXNORM:7233","PheCode:783","may cause(jun)"
"RXNORM:7233","PheCode:284","may cause(jun)"
"RXNORM:7233","PheCode:498","may cause(jun)"
"RXNORM:7233","PheCode:939","may cause(jun)"
"RXNORM:7233","PheCode:789","may cause(jun)"
"RXNORM:7233","PheCode:558","may cause(jun)"
"RXNORM:7233","PheCode:569","may cause(jun)"
"RXNORM:7233","PheCode:593","may cause(jun)"
"RXNORM:7233","PheCode:949","may cause(jun)"
"RXNORM:7233","PheCode:458.9","may cause(jun)"
"RXNORM:7233","PheCode:473","may cause(jun)"
"RXNORM:7233","PheCode:473.3","may cause(jun)"
"RXNORM:7233","PheCode:573.7","may cause(jun)"
"RXNORM:7233","PheCode:798","may cause(jun)"
"RXNORM:7233","PheCode:770","may cause(jun)"
"RXNORM:7233","PheCode:590","may cause(jun)"
"RXNORM:7233","PheCode:586","may cause(jun)"
"RXNORM:7233","PheCode:338.1","may cause(jun)"
"RXNORM:7233","PheCode:284.1","may cause(jun)"
"RXNORM:7233","PheCode:451","may cause(jun)"
"RXNORM:7233","PheCode:269","may cause(jun)"
"RXNORM:7233","PheCode:698","may cause(jun)"
"RXNORM:7233","PheCode:8.52","may cause(jun)"
"RXNORM:7233","PheCode:687.1","may cause(jun)"
"RXNORM:7233","PheCode:1011","may cause(jun)"
"RXNORM:7233","PheCode:797","may cause(jun)"
"RXNORM:7233","PheCode:687.3","may cause(jun)"
"RXNORM:7233","PheCode:791","may cause(jun)"
"RXNORM:7233","PheCode:528.11","may cause(jun)"
"RXNORM:7233","PheCode:782.3","may cause(jun)"
"RXNORM:7233","PheCode:529","may cause(jun)"
"RXNORM:7233","PheCode:947","may cause(jun)"
"RXNORM:31476","PheCode:288.11","may cause(jun)"
"RXNORM:31476","PheCode:687","may cause(jun)"
"RXNORM:31476","PheCode:687.4","may cause(jun)"
"RXNORM:31476","PheCode:939","may cause(jun)"
"RXNORM:31476","PheCode:695.2","may cause(jun)"
"RXNORM:31476","PheCode:386.9","may cause(jun)"
"RXNORM:31476","PheCode:695.9","may cause(jun)"
"RXNORM:31476","PheCode:646","may cause(jun)"
"RXNORM:31476","PheCode:288.1","may cause(jun)"
"RXNORM:31476","PheCode:338.1","may cause(jun)"
"RXNORM:31476","PheCode:698","may cause(jun)"
"RXNORM:31476","PheCode:687.1","may cause(jun)"
"RXNORM:31476","PheCode:132","may cause(jun)"
"RXNORM:31476","PheCode:782.3","may cause(jun)"
"RXNORM:7238","PheCode:785","may cause(jun)"
"RXNORM:7238","PheCode:315","may cause(jun)"
"RXNORM:7238","PheCode:300.1","may cause(jun)"
"RXNORM:7238","PheCode:798","may cause(jun)"
"RXNORM:7238","PheCode:495","may cause(jun)"
"RXNORM:7238","PheCode:783","may cause(jun)"
"RXNORM:7238","PheCode:427.3","may cause(jun)"
"RXNORM:7238","PheCode:498","may cause(jun)"
"RXNORM:7238","PheCode:427.42","may cause(jun)"
"RXNORM:7238","PheCode:295","may cause(jun)"
"RXNORM:7238","PheCode:345.3","may cause(jun)"
"RXNORM:7238","PheCode:350.1","may cause(jun)"
"RXNORM:7238","PheCode:295.2","may cause(jun)"
"RXNORM:7238","PheCode:303.1","may cause(jun)"
"RXNORM:7238","PheCode:939","may cause(jun)"
"RXNORM:7238","PheCode:386.9","may cause(jun)"
"RXNORM:7238","PheCode:293","may cause(jun)"
"RXNORM:7238","PheCode:350.6","may cause(jun)"
"RXNORM:7238","PheCode:536.8","may cause(jun)"
"RXNORM:7238","PheCode:512.9","may cause(jun)"
"RXNORM:7238","PheCode:695.9","may cause(jun)"
"RXNORM:7238","PheCode:687.4","may cause(jun)"
"RXNORM:7238","PheCode:782.6","may cause(jun)"
"RXNORM:7238","PheCode:656","may cause(jun)"
"RXNORM:7238","PheCode:292.6","may cause(jun)"
"RXNORM:7238","PheCode:646","may cause(jun)"
"RXNORM:7238","PheCode:300","may cause(jun)"
"RXNORM:7238","PheCode:705.8","may cause(jun)"
"RXNORM:7238","PheCode:949","may cause(jun)"
"RXNORM:7238","PheCode:401.1","may cause(jun)"
"RXNORM:7238","PheCode:458.9","may cause(jun)"
"RXNORM:7238","PheCode:473","may cause(jun)"
"RXNORM:7238","PheCode:788","may cause(jun)"
"RXNORM:7238","PheCode:599.9","may cause(jun)"
"RXNORM:7238","PheCode:789","may cause(jun)"
"RXNORM:7238","PheCode:1004","may cause(jun)"
"RXNORM:7238","PheCode:782.3","may cause(jun)"
"RXNORM:7238","PheCode:599.5","may cause(jun)"
"RXNORM:7238","PheCode:698","may cause(jun)"
"RXNORM:7238","PheCode:503","may cause(jun)"
"RXNORM:7238","PheCode:687.1","may cause(jun)"
"RXNORM:7238","PheCode:509.5","may cause(jun)"
"RXNORM:7238","PheCode:509.2","may cause(jun)"
"RXNORM:7238","PheCode:797","may cause(jun)"
"RXNORM:7238","PheCode:291.8","may cause(jun)"
"RXNORM:7238","PheCode:292.1","may cause(jun)"
"RXNORM:7238","PheCode:512.1","may cause(jun)"
"RXNORM:7238","PheCode:427.7","may cause(jun)"
"RXNORM:7238","PheCode:947","may cause(jun)"
"RXNORM:7238","PheCode:368","may cause(jun)"
"RXNORM:7242","PheCode:785","may cause(jun)"
"RXNORM:7242","PheCode:338.1","may cause(jun)"
"RXNORM:7242","PheCode:315","may cause(jun)"
"RXNORM:7242","PheCode:459.9","may cause(jun)"
"RXNORM:7242","PheCode:798","may cause(jun)"
"RXNORM:7242","PheCode:783","may cause(jun)"
"RXNORM:7242","PheCode:427.42","may cause(jun)"
"RXNORM:7242","PheCode:414","may cause(jun)"
"RXNORM:7242","PheCode:427.5","may cause(jun)"
"RXNORM:7242","PheCode:780","may cause(jun)"
"RXNORM:7242","PheCode:348.7","may cause(jun)"
"RXNORM:7242","PheCode:345.3","may cause(jun)"
"RXNORM:7242","PheCode:316","may cause(jun)"
"RXNORM:7242","PheCode:303.1","may cause(jun)"
"RXNORM:7242","PheCode:789","may cause(jun)"
"RXNORM:7242","PheCode:512.9","may cause(jun)"
"RXNORM:7242","PheCode:348.9","may cause(jun)"
"RXNORM:7242","PheCode:782.6","may cause(jun)"
"RXNORM:7242","PheCode:558","may cause(jun)"
"RXNORM:7242","PheCode:345.11","may cause(jun)"
"RXNORM:7242","PheCode:292.6","may cause(jun)"
"RXNORM:7242","PheCode:705.8","may cause(jun)"
"RXNORM:7242","PheCode:315.3","may cause(jun)"
"RXNORM:7242","PheCode:401.1","may cause(jun)"
"RXNORM:7242","PheCode:479","may cause(jun)"
"RXNORM:7242","PheCode:627.2","may cause(jun)"
"RXNORM:7242","PheCode:300","may cause(jun)"
"RXNORM:7242","PheCode:465","may cause(jun)"
"RXNORM:7242","PheCode:349","may cause(jun)"
"RXNORM:7242","PheCode:1004","may cause(jun)"
"RXNORM:7242","PheCode:687.4","may cause(jun)"
"RXNORM:7242","PheCode:687","may cause(jun)"
"RXNORM:7242","PheCode:503","may cause(jun)"
"RXNORM:7242","PheCode:689","may cause(jun)"
"RXNORM:7242","PheCode:293","may cause(jun)"
"RXNORM:7242","PheCode:427.7","may cause(jun)"
"RXNORM:7242","PheCode:350.1","may cause(jun)"
"RXNORM:7242","PheCode:427.41","may cause(jun)"
"RXNORM:7242","PheCode:427.12","may cause(jun)"
"RXNORM:7242","PheCode:303.3","may cause(jun)"
"RXNORM:7243","PheCode:785","may cause(jun)"
"RXNORM:7243","PheCode:327.5","may cause(jun)"
"RXNORM:7243","PheCode:634.1","may cause(jun)"
"RXNORM:7243","PheCode:338.1","may cause(jun)"
"RXNORM:7243","PheCode:411.9","may cause(jun)"
"RXNORM:7243","PheCode:315","may cause(jun)"
"RXNORM:7243","PheCode:317.1","may cause(jun)"
"RXNORM:7243","PheCode:345.3","may cause(jun)"
"RXNORM:7243","PheCode:317","may cause(jun)"
"RXNORM:7243","PheCode:704.1","may cause(jun)"
"RXNORM:7243","PheCode:913","may cause(jun)"
"RXNORM:7243","PheCode:411.3","may cause(jun)"
"RXNORM:7243","PheCode:277.6","may cause(jun)"
"RXNORM:7243","PheCode:459.9","may cause(jun)"
"RXNORM:7243","PheCode:260.6","may cause(jun)"
"RXNORM:7243","PheCode:300.1","may cause(jun)"
"RXNORM:7243","PheCode:411.4","may cause(jun)"
"RXNORM:7243","PheCode:745","may cause(jun)"
"RXNORM:7243","PheCode:740.9","may cause(jun)"
"RXNORM:7243","PheCode:798","may cause(jun)"
"RXNORM:7243","PheCode:427.21","may cause(jun)"
"RXNORM:7243","PheCode:760","may cause(jun)"
"RXNORM:7243","PheCode:401.1","may cause(jun)"
"RXNORM:7243","PheCode:783","may cause(jun)"
"RXNORM:7243","PheCode:495","may cause(jun)"
"RXNORM:7243","PheCode:497","may cause(jun)"
"RXNORM:7243","PheCode:414","may cause(jun)"
"RXNORM:7243","PheCode:428.1","may cause(jun)"
"RXNORM:7243","PheCode:681","may cause(jun)"
"RXNORM:7243","PheCode:433.5","may cause(jun)"
"RXNORM:7243","PheCode:010","may cause(jun)"
"RXNORM:7243","PheCode:429.3","may cause(jun)"
"RXNORM:7243","PheCode:418","may cause(jun)"
"RXNORM:7243","PheCode:780","may cause(jun)"
"RXNORM:7243","PheCode:574.3","may cause(jun)"
"RXNORM:7243","PheCode:574.1","may cause(jun)"
"RXNORM:7243","PheCode:496","may cause(jun)"
"RXNORM:7243","PheCode:687.4","may cause(jun)"
"RXNORM:7243","PheCode:558","may cause(jun)"
"RXNORM:7243","PheCode:295","may cause(jun)"
"RXNORM:7243","PheCode:369.5","may cause(jun)"
"RXNORM:7243","PheCode:701","may cause(jun)"
"RXNORM:7243","PheCode:979","may cause(jun)"
"RXNORM:7243","PheCode:512.8","may cause(jun)"
"RXNORM:7243","PheCode:350.1","may cause(jun)"
"RXNORM:7243","PheCode:452.2","may cause(jun)"
"RXNORM:7243","PheCode:276.5","may cause(jun)"
"RXNORM:7243","PheCode:292.4","may cause(jun)"
"RXNORM:7243","PheCode:290.11","may cause(jun)"
"RXNORM:7243","PheCode:316","may cause(jun)"
"RXNORM:7243","PheCode:296.22","may cause(jun)"
"RXNORM:7243","PheCode:303.1","may cause(jun)"
"RXNORM:7243","PheCode:939","may cause(jun)"
"RXNORM:7243","PheCode:789","may cause(jun)"
"RXNORM:7243","PheCode:306","may cause(jun)"
"RXNORM:7243","PheCode:292","may cause(jun)"
"RXNORM:7243","PheCode:386.9","may cause(jun)"
"RXNORM:7243","PheCode:293","may cause(jun)"
"RXNORM:7243","PheCode:350.6","may cause(jun)"
"RXNORM:7243","PheCode:473.4","may cause(jun)"
"RXNORM:7243","PheCode:512.9","may cause(jun)"
"RXNORM:7243","PheCode:608","may cause(jun)"
"RXNORM:7243","PheCode:573.9","may cause(jun)"
"RXNORM:7243","PheCode:709.3","may cause(jun)"
"RXNORM:7243","PheCode:477","may cause(jun)"
"RXNORM:7243","PheCode:561","may cause(jun)"
"RXNORM:7243","PheCode:360","may cause(jun)"
"RXNORM:7243","PheCode:782.3","may cause(jun)"
"RXNORM:7243","PheCode:578.9","may cause(jun)"
"RXNORM:7243","PheCode:569","may cause(jun)"
"RXNORM:7243","PheCode:530.11","may cause(jun)"
"RXNORM:7243","PheCode:455","may cause(jun)"
"RXNORM:7243","PheCode:292.6","may cause(jun)"
"RXNORM:7243","PheCode:646","may cause(jun)"
"RXNORM:7243","PheCode:1014","may cause(jun)"
"RXNORM:7243","PheCode:70.9","may cause(jun)"
"RXNORM:7243","PheCode:70.3","may cause(jun)"
"RXNORM:7243","PheCode:054","may cause(jun)"
"RXNORM:7243","PheCode:782.6","may cause(jun)"
"RXNORM:7243","PheCode:272.11","may cause(jun)"
"RXNORM:7243","PheCode:705.8","may cause(jun)"
"RXNORM:7243","PheCode:315.3","may cause(jun)"
"RXNORM:7243","PheCode:949","may cause(jun)"
"RXNORM:7243","PheCode:560.1","may cause(jun)"
"RXNORM:7243","PheCode:279","may cause(jun)"
"RXNORM:7243","PheCode:260.7","may cause(jun)"
"RXNORM:7243","PheCode:276.8","may cause(jun)"
"RXNORM:7243","PheCode:136","may cause(jun)"
"RXNORM:7243","PheCode:132","may cause(jun)"
"RXNORM:7243","PheCode:481","may cause(jun)"
"RXNORM:7243","PheCode:459.1","may cause(jun)"
"RXNORM:7243","PheCode:687.3","may cause(jun)"
"RXNORM:7243","PheCode:698","may cause(jun)"
"RXNORM:7243","PheCode:327.4","may cause(jun)"
"RXNORM:7243","PheCode:433.21","may cause(jun)"
"RXNORM:7243","PheCode:741.2","may cause(jun)"
"RXNORM:7243","PheCode:465.4","may cause(jun)"
"RXNORM:7243","PheCode:302.1","may cause(jun)"
"RXNORM:7243","PheCode:579.8","may cause(jun)"
"RXNORM:7243","PheCode:788","may cause(jun)"
"RXNORM:7243","PheCode:289.4","may cause(jun)"
"RXNORM:7243","PheCode:263","may cause(jun)"
"RXNORM:7243","PheCode:479","may cause(jun)"
"RXNORM:7243","PheCode:627.2","may cause(jun)"
"RXNORM:7243","PheCode:315.1","may cause(jun)"
"RXNORM:7243","PheCode:300","may cause(jun)"
"RXNORM:7243","PheCode:340","may cause(jun)"
"RXNORM:7243","PheCode:705","may cause(jun)"
"RXNORM:7243","PheCode:771","may cause(jun)"
"RXNORM:7243","PheCode:770","may cause(jun)"
"RXNORM:7243","PheCode:411.2","may cause(jun)"
"RXNORM:7243","PheCode:465","may cause(jun)"
"RXNORM:7243","PheCode:349","may cause(jun)"
"RXNORM:7243","PheCode:1004","may cause(jun)"
"RXNORM:7243","PheCode:278.1","may cause(jun)"
"RXNORM:7243","PheCode:687","may cause(jun)"
"RXNORM:7243","PheCode:773","may cause(jun)"
"RXNORM:7243","PheCode:427.3","may cause(jun)"
"RXNORM:7243","PheCode:577.1","may cause(jun)"
"RXNORM:7243","PheCode:300.12","may cause(jun)"
"RXNORM:7243","PheCode:295.2","may cause(jun)"
"RXNORM:7243","PheCode:565","may cause(jun)"
"RXNORM:7243","PheCode:465.2","may cause(jun)"
"RXNORM:7243","PheCode:41.2","may cause(jun)"
"RXNORM:7243","PheCode:451","may cause(jun)"
"RXNORM:7243","PheCode:790.6","may cause(jun)"
"RXNORM:7243","PheCode:480","may cause(jun)"
"RXNORM:7243","PheCode:656","may cause(jun)"
"RXNORM:7243","PheCode:295.3","may cause(jun)"
"RXNORM:7243","PheCode:415.11","may cause(jun)"
"RXNORM:7243","PheCode:287","may cause(jun)"
"RXNORM:7243","PheCode:687.1","may cause(jun)"
"RXNORM:7243","PheCode:362.4","may cause(jun)"
"RXNORM:7243","PheCode:476","may cause(jun)"
"RXNORM:7243","PheCode:690.1","may cause(jun)"
"RXNORM:7243","PheCode:302","may cause(jun)"
"RXNORM:7243","PheCode:797","may cause(jun)"
"RXNORM:7243","PheCode:475","may cause(jun)"
"RXNORM:7243","PheCode:689","may cause(jun)"
"RXNORM:7243","PheCode:327","may cause(jun)"
"RXNORM:7243","PheCode:291.8","may cause(jun)"
"RXNORM:7243","PheCode:297.1","may cause(jun)"
"RXNORM:7243","PheCode:297.2","may cause(jun)"
"RXNORM:7243","PheCode:427.7","may cause(jun)"
"RXNORM:7243","PheCode:110.12","may cause(jun)"
"RXNORM:7243","PheCode:389.4","may cause(jun)"
"RXNORM:7243","PheCode:522.5","may cause(jun)"
"RXNORM:7243","PheCode:525","may cause(jun)"
"RXNORM:7243","PheCode:536.8","may cause(jun)"
"RXNORM:7243","PheCode:591","may cause(jun)"
"RXNORM:7243","PheCode:947","may cause(jun)"
"RXNORM:7243","PheCode:368","may cause(jun)"
"RXNORM:7243","PheCode:278.4","may cause(jun)"
"RXNORM:7243","PheCode:288.2","may cause(jun)"
"RXNORM:7243","PheCode:303.3","may cause(jun)"
"RXNORM:31494","PheCode:706.1","may cause(jun)"
"RXNORM:31494","PheCode:626.11","may cause(jun)"
"RXNORM:31494","PheCode:609.11","may cause(jun)"
"RXNORM:31494","PheCode:586.4","may cause(jun)"
"RXNORM:31494","PheCode:939","may cause(jun)"
"RXNORM:31494","PheCode:473.4","may cause(jun)"
"RXNORM:31494","PheCode:601.3","may cause(jun)"
"RXNORM:31494","PheCode:733","may cause(jun)"
"RXNORM:31494","PheCode:605","may cause(jun)"
"RXNORM:31494","PheCode:782.3","may cause(jun)"
"RXNORM:31494","PheCode:686.1","may cause(jun)"
"RXNORM:31494","PheCode:612.2","may cause(jun)"
"RXNORM:31494","PheCode:289.9","may cause(jun)"
"RXNORM:31494","PheCode:573","may cause(jun)"
"RXNORM:31494","PheCode:250.2","may cause(jun)"
"RXNORM:31494","PheCode:272.1","may cause(jun)"
"RXNORM:31494","PheCode:401.1","may cause(jun)"
"RXNORM:31494","PheCode:623","may cause(jun)"
"RXNORM:31494","PheCode:573.5","may cause(jun)"
"RXNORM:31494","PheCode:302.1","may cause(jun)"
"RXNORM:31494","PheCode:479","may cause(jun)"
"RXNORM:31494","PheCode:789","may cause(jun)"
"RXNORM:31494","PheCode:704.8","may cause(jun)"
"RXNORM:31494","PheCode:687","may cause(jun)"
"RXNORM:31494","PheCode:70.9","may cause(jun)"
"RXNORM:31494","PheCode:259.4","may cause(jun)"
"RXNORM:31494","PheCode:604","may cause(jun)"
