name1,name2,desc1,desc2
CCS:102,PheCode:223,ureteral catheterization,benign neoplasm of kidney and other urinary organs
CCS:102,PheCode:580.4,ureteral catheterization,"renal sclerosis, nos"
CCS:102,PheCode:592.12,ureteral catheterization,chronic cystitis
CCS:102,PheCode:593,ureteral catheterization,hematuria
CCS:102,PheCode:596.1,ureteral catheterization,bladder neck obstruction
CCS:102,PheCode:597.1,ureteral catheterization,urethral stricture (not specified as infectious)
CCS:102,PheCode:597.2,ureteral catheterization,urinary complications nec
CCS:102,PheCode:751.22,ureteral catheterization,other specified congenital anomalies of kidney
CCS:102,PheCode:751.3,ureteral catheterization,obstructive genitourinary defect
CCS:102,PheCode:857,ureteral catheterization,"mechanical complication of unspecified genitourinary device, implant, and graft"
CCS:103,PheCode:189,nephrotomy and nephrostomy,cancer of urinary organs (incl. kidney and bladder)
CCS:103,PheCode:189.12,nephrotomy and nephrostomy,malignant neoplasm of renal pelvis
CCS:103,PheCode:189.2,nephrotomy and nephrostomy,cancer of bladder
CCS:103,PheCode:189.21,nephrotomy and nephrostomy,malignant neoplasm of bladder
CCS:103,PheCode:189.4,nephrotomy and nephrostomy,malignant neoplasm of other urinary organs
CCS:103,PheCode:223,nephrotomy and nephrostomy,benign neoplasm of kidney and other urinary organs
CCS:103,PheCode:580.4,nephrotomy and nephrostomy,"renal sclerosis, nos"
CCS:103,PheCode:586,nephrotomy and nephrostomy,other disorders of the kidney and ureters
CCS:103,PheCode:593.1,nephrotomy and nephrostomy,gross hematuria
CCS:103,PheCode:594.8,nephrotomy and nephrostomy,renal colic
CCS:103,PheCode:596.1,nephrotomy and nephrostomy,bladder neck obstruction
CCS:103,PheCode:597,nephrotomy and nephrostomy,other disorders of urethra and urinary tract
CCS:103,PheCode:597.2,nephrotomy and nephrostomy,urinary complications nec
CCS:103,PheCode:751.22,nephrotomy and nephrostomy,other specified congenital anomalies of kidney
CCS:104,PheCode:189,"nephrectomy, partial or complete",cancer of urinary organs (incl. kidney and bladder)
CCS:104,PheCode:189.4,"nephrectomy, partial or complete",malignant neoplasm of other urinary organs
CCS:104,PheCode:580.4,"nephrectomy, partial or complete","renal sclerosis, nos"
CCS:104,PheCode:586,"nephrectomy, partial or complete",other disorders of the kidney and ureters
CCS:104,PheCode:586.4,"nephrectomy, partial or complete",stricture/obstruction of ureter
CCS:104,PheCode:587,"nephrectomy, partial or complete",kidney replaced by transpant
CCS:104,PheCode:589,"nephrectomy, partial or complete",abnormal results of function study of kidney
CCS:106,PheCode:218.2,genitourinary incontinence procedures,other benign neoplasm of uterus
CCS:106,PheCode:221,genitourinary incontinence procedures,benign neoplasm of other female genital organs
CCS:106,PheCode:597.1,genitourinary incontinence procedures,urethral stricture (not specified as infectious)
CCS:106,PheCode:598.4,genitourinary incontinence procedures,other cells and casts in urine
CCS:106,PheCode:599,genitourinary incontinence procedures,other symptoms/disorders or the urinary system
CCS:106,PheCode:599.5,genitourinary incontinence procedures,frequency of urination and polyuria
CCS:106,PheCode:599.9,genitourinary incontinence procedures,other abnormality of urination
CCS:106,PheCode:614.1,genitourinary incontinence procedures,"pelvic peritoneal adhesions, female (postoperative) (postinfection)"
CCS:106,PheCode:614.51,genitourinary incontinence procedures,cervicitis and endocervicitis
CCS:106,PheCode:622.1,genitourinary incontinence procedures,polyp of corpus uteri
CCS:106,PheCode:624,genitourinary incontinence procedures,symptoms involving female genital tract
CCS:106,PheCode:627.3,genitourinary incontinence procedures,postmenopausal atrophic vaginitis
CCS:106,PheCode:857,genitourinary incontinence procedures,"mechanical complication of unspecified genitourinary device, implant, and graft"
CCS:107,PheCode:223,"extracorporeal lithotripsy, urinary",benign neoplasm of kidney and other urinary organs
CCS:107,PheCode:274,"extracorporeal lithotripsy, urinary",gout and other crystal arthropathies
CCS:107,PheCode:274.1,"extracorporeal lithotripsy, urinary",gout
CCS:107,PheCode:274.11,"extracorporeal lithotripsy, urinary",gouty arthropathy
CCS:107,PheCode:591,"extracorporeal lithotripsy, urinary",urinary tract infection
CCS:107,PheCode:592.12,"extracorporeal lithotripsy, urinary",chronic cystitis
CCS:107,PheCode:593,"extracorporeal lithotripsy, urinary",hematuria
CCS:107,PheCode:593.1,"extracorporeal lithotripsy, urinary",gross hematuria
CCS:107,PheCode:597,"extracorporeal lithotripsy, urinary",other disorders of urethra and urinary tract
CCS:107,PheCode:597.1,"extracorporeal lithotripsy, urinary",urethral stricture (not specified as infectious)
CCS:107,PheCode:599.1,"extracorporeal lithotripsy, urinary",urinary obstruction
CCS:107,PheCode:751.22,"extracorporeal lithotripsy, urinary",other specified congenital anomalies of kidney
CCS:107,PheCode:751.3,"extracorporeal lithotripsy, urinary",obstructive genitourinary defect
CCS:107,PheCode:783.1,"extracorporeal lithotripsy, urinary",postprocedural fever
CCS:107,PheCode:857,"extracorporeal lithotripsy, urinary","mechanical complication of unspecified genitourinary device, implant, and graft"
CCS:108,PheCode:189,indwelling catheter,cancer of urinary organs (incl. kidney and bladder)
CCS:108,PheCode:189.2,indwelling catheter,cancer of bladder
CCS:108,PheCode:189.21,indwelling catheter,malignant neoplasm of bladder
CCS:108,PheCode:189.4,indwelling catheter,malignant neoplasm of other urinary organs
CCS:108,PheCode:586.4,indwelling catheter,stricture/obstruction of ureter
CCS:108,PheCode:591,indwelling catheter,urinary tract infection
CCS:108,PheCode:592,indwelling catheter,cystitis and urethritis
CCS:108,PheCode:592.1,indwelling catheter,cystitis
CCS:108,PheCode:592.11,indwelling catheter,acute cystitis
CCS:108,PheCode:592.12,indwelling catheter,chronic cystitis
CCS:108,PheCode:592.2,indwelling catheter,urethritis and urethral syndrome
CCS:108,PheCode:593,indwelling catheter,hematuria
CCS:108,PheCode:593.1,indwelling catheter,gross hematuria
CCS:108,PheCode:593.2,indwelling catheter,microscopic hematuria
CCS:108,PheCode:594.2,indwelling catheter,calculus of lower urinary tract
CCS:108,PheCode:596,indwelling catheter,other disorders of bladder
CCS:108,PheCode:597.1,indwelling catheter,urethral stricture (not specified as infectious)
CCS:108,PheCode:598.4,indwelling catheter,other cells and casts in urine
CCS:108,PheCode:599.1,indwelling catheter,urinary obstruction
CCS:108,PheCode:599.4,indwelling catheter,urinary incontinence
CCS:108,PheCode:599.5,indwelling catheter,frequency of urination and polyuria
CCS:108,PheCode:599.8,indwelling catheter,other symptoms involving urinary system
CCS:108,PheCode:599.9,indwelling catheter,other abnormality of urination
CCS:108,PheCode:601,indwelling catheter,inflammatory diseases of prostate
CCS:108,PheCode:602,indwelling catheter,other disorders of prostate
CCS:108,PheCode:604,indwelling catheter,disorders of penis
CCS:108,PheCode:604.1,indwelling catheter,redundant prepuce and phimosis/bxo
CCS:108,PheCode:618,indwelling catheter,genital prolapse
CCS:108,PheCode:618.1,indwelling catheter,prolapse of vaginal walls
CCS:108,PheCode:618.2,indwelling catheter,uterine/uterovaginal prolapse
CCS:108,PheCode:618.5,indwelling catheter,prolapse of vaginal vault after hysterectomy
CCS:108,PheCode:627.3,indwelling catheter,postmenopausal atrophic vaginitis
CCS:108,PheCode:751.12,indwelling catheter,congenital anomalies of male genital organs
CCS:108,PheCode:857,indwelling catheter,"mechanical complication of unspecified genitourinary device, implant, and graft"
CCS:109,PheCode:187.1,procedures on the urethra,malignant neoplasm of unspecified male genital organ
CCS:109,PheCode:189,procedures on the urethra,cancer of urinary organs (incl. kidney and bladder)
CCS:109,PheCode:189.2,procedures on the urethra,cancer of bladder
CCS:109,PheCode:189.21,procedures on the urethra,malignant neoplasm of bladder
CCS:109,PheCode:189.4,procedures on the urethra,malignant neoplasm of other urinary organs
CCS:109,PheCode:223,procedures on the urethra,benign neoplasm of kidney and other urinary organs
CCS:109,PheCode:586.4,procedures on the urethra,stricture/obstruction of ureter
CCS:109,PheCode:591,procedures on the urethra,urinary tract infection
CCS:109,PheCode:592,procedures on the urethra,cystitis and urethritis
CCS:109,PheCode:592.1,procedures on the urethra,cystitis
CCS:109,PheCode:592.13,procedures on the urethra,chronic interstitial cystitis
CCS:109,PheCode:592.2,procedures on the urethra,urethritis and urethral syndrome
CCS:109,PheCode:592.3,procedures on the urethra,urethral stricture due to infecton
CCS:109,PheCode:593.1,procedures on the urethra,gross hematuria
CCS:109,PheCode:593.2,procedures on the urethra,microscopic hematuria
CCS:109,PheCode:594,procedures on the urethra,urinary calculus
CCS:109,PheCode:594.3,procedures on the urethra,calculus of ureter
CCS:109,PheCode:595,procedures on the urethra,hydronephrosis
CCS:109,PheCode:596,procedures on the urethra,other disorders of bladder
CCS:109,PheCode:597.2,procedures on the urethra,urinary complications nec
CCS:109,PheCode:597.8,procedures on the urethra,urethral hypermobility/isd
CCS:109,PheCode:598.4,procedures on the urethra,other cells and casts in urine
CCS:109,PheCode:599.1,procedures on the urethra,urinary obstruction
CCS:109,PheCode:599.3,procedures on the urethra,dysuria
CCS:109,PheCode:599.4,procedures on the urethra,urinary incontinence
CCS:109,PheCode:599.5,procedures on the urethra,frequency of urination and polyuria
CCS:109,PheCode:599.8,procedures on the urethra,other symptoms involving urinary system
CCS:109,PheCode:599.9,procedures on the urethra,other abnormality of urination
CCS:109,PheCode:600,procedures on the urethra,hyperplasia of prostate
CCS:109,PheCode:601,procedures on the urethra,inflammatory diseases of prostate
CCS:109,PheCode:601.1,procedures on the urethra,prostatitis
CCS:109,PheCode:601.12,procedures on the urethra,chronic prostatitis
CCS:109,PheCode:601.4,procedures on the urethra,balanoposthitis
CCS:109,PheCode:602,procedures on the urethra,other disorders of prostate
CCS:109,PheCode:604,procedures on the urethra,disorders of penis
CCS:109,PheCode:751.1,procedures on the urethra,congenital anomalies of genital organs
CCS:109,PheCode:751.12,procedures on the urethra,congenital anomalies of male genital organs
CCS:109,PheCode:857,procedures on the urethra,"mechanical complication of unspecified genitourinary device, implant, and graft"
CCS:11,PheCode:193,diagnostic endocrine procedures,thyroid cancer
CCS:11,PheCode:227.2,diagnostic endocrine procedures,benign neoplasm of parathyroid gland
CCS:11,PheCode:240,diagnostic endocrine procedures,simple and unspecified goiter
CCS:11,PheCode:242.2,diagnostic endocrine procedures,toxic multinodular goiter
CCS:11,PheCode:246,diagnostic endocrine procedures,other disorders of thyroid
CCS:11,PheCode:250.14,diagnostic endocrine procedures,type 1 diabetes with neurological manifestations
CCS:11,PheCode:250.15,diagnostic endocrine procedures,diabetes type 1 with peripheral circulatory disorders
CCS:11,PheCode:250.7,diagnostic endocrine procedures,diabetic retinopathy
CCS:11,PheCode:252.2,diagnostic endocrine procedures,hypoparathyroidism
CCS:110,PheCode:189.12,other diagnostic procedures of urinary tract,malignant neoplasm of renal pelvis
CCS:110,PheCode:269,other diagnostic procedures of urinary tract,proteinuria
CCS:110,PheCode:580.31,other diagnostic procedures of urinary tract,nephritis and nephropathy in diseases classified elsewhere
CCS:110,PheCode:585.1,other diagnostic procedures of urinary tract,acute renal failure
CCS:110,PheCode:585.2,other diagnostic procedures of urinary tract,renal failure nos
CCS:110,PheCode:585.33,other diagnostic procedures of urinary tract,"chronic kidney disease, stage iii"
CCS:110,PheCode:585.34,other diagnostic procedures of urinary tract,"chronic kidney disease, stage iv"
CCS:110,PheCode:586,other diagnostic procedures of urinary tract,other disorders of the kidney and ureters
CCS:110,PheCode:589,other diagnostic procedures of urinary tract,abnormal results of function study of kidney
CCS:111,PheCode:041.4,other non-or therapeutic procedures of urinary tract,e. coli
CCS:111,PheCode:189,other non-or therapeutic procedures of urinary tract,cancer of urinary organs (incl. kidney and bladder)
CCS:111,PheCode:189.2,other non-or therapeutic procedures of urinary tract,cancer of bladder
CCS:111,PheCode:189.21,other non-or therapeutic procedures of urinary tract,malignant neoplasm of bladder
CCS:111,PheCode:189.4,other non-or therapeutic procedures of urinary tract,malignant neoplasm of other urinary organs
CCS:111,PheCode:223,other non-or therapeutic procedures of urinary tract,benign neoplasm of kidney and other urinary organs
CCS:111,PheCode:590,other non-or therapeutic procedures of urinary tract,pyelonephritis
CCS:111,PheCode:591,other non-or therapeutic procedures of urinary tract,urinary tract infection
CCS:111,PheCode:592,other non-or therapeutic procedures of urinary tract,cystitis and urethritis
CCS:111,PheCode:592.1,other non-or therapeutic procedures of urinary tract,cystitis
CCS:111,PheCode:593,other non-or therapeutic procedures of urinary tract,hematuria
CCS:111,PheCode:594,other non-or therapeutic procedures of urinary tract,urinary calculus
CCS:111,PheCode:594.3,other non-or therapeutic procedures of urinary tract,calculus of ureter
CCS:111,PheCode:596.1,other non-or therapeutic procedures of urinary tract,bladder neck obstruction
CCS:111,PheCode:597.2,other non-or therapeutic procedures of urinary tract,urinary complications nec
CCS:111,PheCode:599,other non-or therapeutic procedures of urinary tract,other symptoms/disorders or the urinary system
CCS:111,PheCode:599.8,other non-or therapeutic procedures of urinary tract,other symptoms involving urinary system
CCS:111,PheCode:602,other non-or therapeutic procedures of urinary tract,other disorders of prostate
